"","bacteria_name","Gene.ID","EC.","HMMER","dbCAN_sub","DIAMOND","Signalp","Hits_number","AnotacionGH"
"790","Bal_B420","NNEOBI_06885","-","-","GH23_e487","GH23","N",2,"GH23"
"791","Bal_B420","NNEOBI_07140","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"792","Bal_B420","NNEOBI_07990","-","-","GH36_e44","GH36","N",2,"GH36"
"793","Bal_B420","NNEOBI_08085","-","-","GH23_e314","GH0","N",2,"GH0"
"794","Bal_BAMA_B06","GIFCNP_00025","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"795","Bal_BAMA_B06","GIFCNP_00045","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"796","Bal_BAMA_B06","GIFCNP_00085","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"797","Bal_BAMA_B06","GIFCNP_00440","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"798","Bal_BAMA_B06","GIFCNP_00465","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"799","Bal_BAMA_B06","GIFCNP_00470","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"800","Bal_BAMA_B06","GIFCNP_00525","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"801","Bal_BAMA_B06","GIFCNP_00890","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"802","Bal_BAMA_B06","GIFCNP_00955","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"803","Bal_BAMA_B06","GIFCNP_01550","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"804","Bal_BAMA_B06","GIFCNP_02075","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"805","Bal_BAMA_B06","GIFCNP_02090","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"806","Bal_BAMA_B06","GIFCNP_02600","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"807","Bal_BAMA_B06","GIFCNP_02640","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"808","Bal_BAMA_B06","GIFCNP_02780","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"809","Bal_BAMA_B06","GIFCNP_02805","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"810","Bal_BAMA_B06","GIFCNP_02820","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"811","Bal_BAMA_B06","GIFCNP_04820","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"812","Bal_BAMA_B06","GIFCNP_04825","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"813","Bal_BAMA_B06","GIFCNP_04960","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"814","Bal_BAMA_B06","GIFCNP_05085","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"815","Bal_BAMA_B06","GIFCNP_05180","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"816","Bal_BAMA_B06","GIFCNP_05335","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"817","Bal_BAMA_B06","GIFCNP_05875","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"818","Bal_BAMA_B06","GIFCNP_06460","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"819","Bal_BAMA_B06","GIFCNP_07350","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"820","Bal_BAMA_B06","GIFCNP_07515","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"821","Bal_BAMA_B06","GIFCNP_07545","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"822","Bal_BAMA_B06","GIFCNP_07820","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"823","Bal_BAMA_B06","GIFCNP_07825","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"824","Bal_BAMA_B06","GIFCNP_07920","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"825","Bal_BAMA_B06","GIFCNP_07985","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"826","Bal_BAMA_B06","GIFCNP_08040","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"827","Bal_BAMA_B06","GIFCNP_08060","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"828","Bal_BAMA_B06","GIFCNP_08065","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"829","Bal_BAMA_B06","GIFCNP_08100","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"830","Bal_BAMA_B06","GIFCNP_00060","-","-","GH36_e44","GH36","N",2,"GH36"
"831","Bal_BAMA_B06","GIFCNP_00155","-","-","GH23_e314","GH0","N",2,"GH0"
"832","Bal_BAMA_B06","GIFCNP_07110","-","-","GH23_e487","GH23","N",2,"GH23"
"833","Bal_BAMA_B06","GIFCNP_07365","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"834","Bal_BB_12","NFAFOL_00585","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"835","Bal_BB_12","NFAFOL_01475","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"836","Bal_BB_12","NFAFOL_01640","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"837","Bal_BB_12","NFAFOL_01670","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"838","Bal_BB_12","NFAFOL_01950","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"839","Bal_BB_12","NFAFOL_01955","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"840","Bal_BB_12","NFAFOL_02050","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"841","Bal_BB_12","NFAFOL_02115","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"842","Bal_BB_12","NFAFOL_02170","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"843","Bal_BB_12","NFAFOL_02190","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"844","Bal_BB_12","NFAFOL_02195","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"845","Bal_BB_12","NFAFOL_02225","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"846","Bal_BB_12","NFAFOL_02305","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"847","Bal_BB_12","NFAFOL_02325","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"848","Bal_BB_12","NFAFOL_02365","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"849","Bal_BB_12","NFAFOL_02720","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"850","Bal_BB_12","NFAFOL_02745","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"851","Bal_BB_12","NFAFOL_02750","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"852","Bal_BB_12","NFAFOL_02805","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"853","Bal_BB_12","NFAFOL_03170","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"854","Bal_BB_12","NFAFOL_03235","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"855","Bal_BB_12","NFAFOL_03830","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"856","Bal_BB_12","NFAFOL_04355","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"857","Bal_BB_12","NFAFOL_04370","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"858","Bal_BB_12","NFAFOL_04885","3.2.1.23:35","GH2(3-732)","GH2_e1","GH2","N",3,"GH2"
"859","Bal_BB_12","NFAFOL_04925","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"860","Bal_BB_12","NFAFOL_05065","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"861","Bal_BB_12","NFAFOL_05090","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"862","Bal_BB_12","NFAFOL_05105","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"863","Bal_BB_12","NFAFOL_07115","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"864","Bal_BB_12","NFAFOL_07120","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"865","Bal_BB_12","NFAFOL_07255","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"866","Bal_BB_12","NFAFOL_07380","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"867","Bal_BB_12","NFAFOL_07480","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"868","Bal_BB_12","NFAFOL_07640","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"869","Bal_BB_12","NFAFOL_08180","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"870","Bal_BB_12","NFAFOL_01235","-","-","GH23_e487","GH23","N",2,"GH23"
"871","Bal_BB_12","NFAFOL_01490","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"872","Bal_BB_12","NFAFOL_02340","-","-","GH36_e44","GH36","N",2,"GH36"
"873","Bal_BB_12","NFAFOL_02435","-","-","GH23_e314","GH0","N",2,"GH0"
"874","Bal_BF052","LHJCDL_00215","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"875","Bal_BF052","LHJCDL_00240","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"876","Bal_BF052","LHJCDL_00245","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"877","Bal_BF052","LHJCDL_00300","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"878","Bal_BF052","LHJCDL_00665","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"879","Bal_BF052","LHJCDL_00730","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"880","Bal_BF052","LHJCDL_01330","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"881","Bal_BF052","LHJCDL_01855","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"882","Bal_BF052","LHJCDL_01870","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"883","Bal_BF052","LHJCDL_02385","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"884","Bal_BF052","LHJCDL_02425","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"885","Bal_BF052","LHJCDL_02565","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"886","Bal_BF052","LHJCDL_02590","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"887","Bal_BF052","LHJCDL_02605","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"888","Bal_BF052","LHJCDL_04605","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"889","Bal_BF052","LHJCDL_04610","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"890","Bal_BF052","LHJCDL_04745","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"891","Bal_BF052","LHJCDL_04870","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"892","Bal_BF052","LHJCDL_04965","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"893","Bal_BF052","LHJCDL_05120","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"894","Bal_BF052","LHJCDL_06230","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"895","Bal_BF052","LHJCDL_07120","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"896","Bal_BF052","LHJCDL_07285","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"897","Bal_BF052","LHJCDL_07315","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"898","Bal_BF052","LHJCDL_07590","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"899","Bal_BF052","LHJCDL_07595","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"900","Bal_BF052","LHJCDL_07690","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"901","Bal_BF052","LHJCDL_07755","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"902","Bal_BF052","LHJCDL_07810","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"903","Bal_BF052","LHJCDL_07830","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"904","Bal_BF052","LHJCDL_07835","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"905","Bal_BF052","LHJCDL_07870","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"906","Bal_BF052","LHJCDL_07950","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"907","Bal_BF052","LHJCDL_07970","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"908","Bal_BF052","LHJCDL_08010","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"909","Bal_BF052","LHJCDL_06880","-","-","GH23_e487","GH23","N",2,"GH23"
"910","Bal_BF052","LHJCDL_07135","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"911","Bal_BF052","LHJCDL_07985","-","-","GH36_e44","GH36","N",2,"GH36"
"912","Bal_BF052","LHJCDL_08080","-","-","GH23_e314","GH0","N",2,"GH0"
"913","Bal_Bi_07","FALLLB_00215","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"914","Bal_Bi_07","FALLLB_00240","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"915","Bal_Bi_07","FALLLB_00245","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"916","Bal_Bi_07","FALLLB_00300","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"917","Bal_Bi_07","FALLLB_00665","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"918","Bal_Bi_07","FALLLB_00730","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"919","Bal_Bi_07","FALLLB_01330","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"920","Bal_Bi_07","FALLLB_01855","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"921","Bal_Bi_07","FALLLB_01870","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"922","Bal_Bi_07","FALLLB_02380","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"923","Bal_Bi_07","FALLLB_02415","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"924","Bal_Bi_07","FALLLB_02555","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"925","Bal_Bi_07","FALLLB_02580","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"926","Bal_Bi_07","FALLLB_02595","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"927","Bal_Bi_07","FALLLB_04595","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"928","Bal_Bi_07","FALLLB_04600","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"929","Bal_Bi_07","FALLLB_04735","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"930","Bal_Bi_07","FALLLB_04860","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"931","Bal_Bi_07","FALLLB_04955","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"932","Bal_Bi_07","FALLLB_05110","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"933","Bal_Bi_07","FALLLB_06220","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"934","Bal_Bi_07","FALLLB_07110","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"935","Bal_Bi_07","FALLLB_07275","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"936","Bal_Bi_07","FALLLB_07305","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"937","Bal_Bi_07","FALLLB_07580","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"938","Bal_Bi_07","FALLLB_07585","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"939","Bal_Bi_07","FALLLB_07680","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"940","Bal_Bi_07","FALLLB_07745","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"941","Bal_Bi_07","FALLLB_07800","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"942","Bal_Bi_07","FALLLB_07820","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"943","Bal_Bi_07","FALLLB_07825","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"944","Bal_Bi_07","FALLLB_07860","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
"945","Bal_Bi_07","FALLLB_07940","3.2.1.185:2","GH127(6-577)","GH127_e0","GH127","N",3,"GH127"
"946","Bal_Bi_07","FALLLB_07960","5.4.99.11:5|3.2.1.20:4|3.2.1.10:1|3.2.1.-:1|3.2.1.70:1","GH13_31(46-411)","GH13_e122","GH13_31","N",3,"GH13"
"947","Bal_Bi_07","FALLLB_08000","3.2.1.22:8","GH36(29-683)","GH36_e2","GH36","N",3,"GH36"
"948","Bal_Bi_07","FALLLB_06870","-","-","GH23_e487","GH23","N",2,"GH23"
"949","Bal_Bi_07","FALLLB_07125","2.4.1.20:14|2.4.1.49:1","-","GH94_e12","GH94","N",2,"GH94"
"950","Bal_Bi_07","FALLLB_07975","-","-","GH36_e44","GH36","N",2,"GH36"
"951","Bal_Bi_07","FALLLB_08070","-","-","GH23_e314","GH0","N",2,"GH0"
"952","Bal_Bl_04","DMAGON_00215","3.2.1.21:22|3.2.1.-:4|3.2.1.37:1|3.2.1.55:1|3.2.1.23:1|3.2.1.45:1","GH3(41-251)","GH3_e197","GH3","N",3,"GH3"
"953","Bal_Bl_04","DMAGON_00240","-","GH30_1(39-504)","GH30_e2","GH30_1","N",3,"GH30"
"954","Bal_Bl_04","DMAGON_00245","3.2.1.-:1","GH42(15-382)","GH42_e0","GH42","N",3,"GH42"
"955","Bal_Bl_04","DMAGON_00300","3.2.1.55:37","GH51(8-512)","GH51_e0","GH51","N",3,"GH51"
"956","Bal_Bl_04","DMAGON_00665","2.4.1.7:2","GH13_18(35-379)","GH13_e144","GH13_18","N",3,"GH13"
"957","Bal_Bl_04","DMAGON_00730","3.2.1.21:71|3.2.1.-:11|3.2.1.38:3|3.2.1.23:2|3.2.1.74:1","GH1(2-457)","GH1_e113","GH1","N",3,"GH1"
"958","Bal_Bl_04","DMAGON_01330","3.2.1.23:6|3.2.1.31:2","GH2(35-1024)","GH2_e104","GH2","N",3,"GH2"
"959","Bal_Bl_04","DMAGON_01855","2.4.1.25:4","GH77(190-697)","GH77_e2","GH77","N",3,"GH77"
"960","Bal_Bl_04","DMAGON_01870","3.2.1.68:15|3.2.1.-:1","GH13_11(231-597)","GH13_e48","CBM48+GH13_11","N",3,"GH13"
"961","Bal_Bl_04","DMAGON_02380","3.2.1.23:35","GH2(60-950)","GH2_e1","GH2","N",3,"GH2"
"962","Bal_Bl_04","DMAGON_02420","3.2.1.23:18","GH42(28-400)","GH42_e28","GH42","N",3,"GH42"
"963","Bal_Bl_04","DMAGON_02560","3.2.1.55:1","GH43_12(11-366)","GH43_e260","GH43_12","N",3,"GH43"
"964","Bal_Bl_04","DMAGON_02585","3.2.1.37:21|3.2.1.55:3|3.2.1.-:1|-","GH43_11(3-304)+CBM91(332-539)","GH43_e285+CBM91_e24","GH43_11","N",3,"GH43"
"965","Bal_Bl_04","DMAGON_02600","3.2.1.55:2|-","GH43_10(5-273)+CBM91(317-513)","GH43_e2+CBM91_e2","GH43_10","N",3,"GH43"
"966","Bal_Bl_04","DMAGON_04600","3.2.1.1:5|3.2.1.116:1","GH13_32(7-115)","GH13_e240","GH13","N",3,"GH13"
"967","Bal_Bl_04","DMAGON_04605","-","GH13_32(2-175)","GH13_e26","GH13","N",3,"GH13"
"968","Bal_Bl_04","DMAGON_04740","3.2.1.1:3","GH13_5(37-374)","GH13_e25","GH13_5","N",3,"GH13"
"969","Bal_Bl_04","DMAGON_04865","3.2.1.68:75|2.4.1.25:4|3.2.1.-:1|3.2.1.68:15|3.2.1.-:1","CBM48(3-92)+GH13_11(172-525)","CBM48_e3+GH13_e48","CBM48+GH13_11","N",3,"GH13"
"970","Bal_Bl_04","DMAGON_04960","2.4.1.18:57|2.4.1.18:14","GH13_9(332-632)","CBM48_e2+GH13_e200","CBM48+GH13_9","N",3,"GH13"
"971","Bal_Bl_04","DMAGON_05115","-","GH3(159-389)","GH3_e11","GH3","N",3,"GH3"
"972","Bal_Bl_04","DMAGON_06225","3.2.1.26:6","GH32(57-367)","GH32_e28","GH32","N",3,"GH32"
"973","Bal_Bl_04","DMAGON_07115","-","GH30(35-483)","GH30_e52","GH30","N",3,"GH30"
"974","Bal_Bl_04","DMAGON_07280","3.2.1.78:15|3.2.1.78:7","GH5_8(44-290)","GH5_e22+CBM10_e0","CBM10+GH5_8","N",3,"GH5"
"975","Bal_Bl_04","DMAGON_07315","-","GH13_3(322-539)","GH13_e41","GH13_3","N",3,"GH13"
"976","Bal_Bl_04","DMAGON_07590","-","GH25(89-274)","GH25_e6","GH25","N",3,"GH25"
"977","Bal_Bl_04","DMAGON_07595","-","GH25(149-335)","GH25_e248","GH25","N",3,"GH25"
"978","Bal_Bl_04","DMAGON_07690","3.2.1.88:2","GH36(113-645)","GH36_e35","GH36","N",3,"GH36"
"979","Bal_Bl_04","DMAGON_07755","3.2.1.21:6","GH3(76-307)","GH3_e91","GH3","N",3,"GH3"
"980","Bal_Bl_04","DMAGON_07810","3.2.1.41:14|3.2.1.1:4|3.2.1.68:2|3.2.1.-:2|3.2.1.-:2|3.2.1.68:1|3.2.1.41:1","GH13_14(193-544)","CBM48_e14+GH13_e95","CBM48+GH13_14","N",3,"GH13"
"981","Bal_Bl_04","DMAGON_07830","-","GH13(32-379)","GH13_e57","GH13_44","N",3,"GH13"
"982","Bal_Bl_04","DMAGON_07835","2.4.1.25:4","GH77(192-715)","GH77_e2","GH77","N",3,"GH77"
"983","Bal_Bl_04","DMAGON_07870","3.2.1.20:2","GH13_30(33-401)","GH13_e234","GH13_30","N",3,"GH13"
